timestamp,CO2avg,CH4avg,C2H5OHavg,H2avg,NH3avg,NO2avg,CO2min,CH4min,C2H5OHmin,H2min,NH3min,NO2min,CO2max,CH4max,C2H5OHmax,H2max,NH3max,NO2max
1340,"114,48","17711,58",0,0,"280,91",0,"101,92","17490,39",0,0,"277,52",0,"141,4","18185,54",0,0,"288,18",0
1350,"108,2","17600,99",0,0,"279,22",0,"91,16","17300,81",0,0,"274,61",0,"155,76","18438,32",0,0,"292,05",0
1360,"66,93","16874,24",0,0,"268,07",0,"26,56","16163,3",0,0,"257,17",0,"123,46","17869,56",0,0,"283,33",0
1370,"84,88","17190,22",0,0,"272,92",0,"22,97","16100,1",0,0,"256,2",0,"148,58","18311,93",0,0,"290,12",0
1380,"84,88","17190,22",0,0,"272,92",0,"33,74","16289,69",0,0,"259,11",0,"130,63","17995,96",0,0,"285,27",0
1390,"102,82","17506,19",0,0,"277,76",0,"80,39","17111,22",0,0,"271,71",0,"127,05","17932,76",0,0,"284,3",0
1400,"83,08","17158,62",0,0,"272,43",0,"26,56","16163,3",0,0,"257,17",0,"119,87","17806,37",0,0,"282,36",0
1410,"97,44","17411,4",0,0,"276,31",0,"76,8","17048,03",0,0,"270,74",0,"112,69","17679,98",0,0,"280,43",0
1420,"93,85","17348,21",0,0,"275,34",0,"66,04","16858,44",0,0,"267,83",0,"144,99","18248,74",0,0,"289,15",0
1430,"101,92","17490,39",0,0,"277,52",0,"73,21","16984,83",0,0,"269,77",0,"112,69","17679,98",0,0,"280,43",0
1440,"94,75","17190,22",0,0,"277,52",0,"66,04","16984,83",0,0,"270,74",0,"152,17","17490,39",0,0,"288,18",0
1450,"92,05","17316,61",0,0,"274,85",0,"80,39","17111,22",0,0,"271,71",0,"105,51","17553,59",0,0,"278,49",0
1460,"69,62","16921,64",0,0,"268,8",0,"51,68","16605,66",0,0,"263,95",0,"83,98","17174,42",0,0,"272,67",0
1470,"95,64","17379,8",0,0,"275,82",0,"19,38","16036,91",0,0,"255,23",0,"137,81","18122,35",0,0,"287,21",0
1480,"57,6","16621,46",0,0,"264,2",0,"40,91","15341,76",0,0,"244,57",0,"101,92","17490,39",0,0,"277,52",0
1490,"83,98","17174,42",0,0,"272,67",0,"69,62","16921,64",0,0,"268,8",0,"94,75",17364,0,0,"275,58",0
1500,"84,88","17190,22",0,0,"272,92",0,"51,68","16605,66",0,0,"263,95",0,"119,87","17806,37",0,0,"282,36",0
1510,"71,42","16953,24",0,0,"269,28",0,"48,09","16542,47",0,0,"262,98",0,"109,1","17616,79",0,0,"279,46",0
1520,"27,63","16115,9",0,0,"256,44",0,"30,15","15531,34",0,0,"247,48",0,"80,39","17111,22",0,0,"271,71",0
1530,"50,96","16384,48",0,0,"260,56",0,"94,75","14899,39",0,0,"237,79",0,"109,1","17616,79",0,0,"279,46",0
1540,"137,81","18122,35",0,0,"287,21",0,"109,1","17616,79",0,0,"279,46",0,"170,11","18691,1",0,0,"295,93",0
1550,"123,46","17869,57",0,0,"283,33",0,"101,92","17490,39",0,0,"277,52",0,"155,76","18438,32",0,0,"292,05",0
1560,"73,21","16984,83",0,0,"269,77",0,"40,91","16416,08",0,0,"261,05",0,"134,22","18059,15",0,0,"286,24",0
1570,"118,07","17774,77",0,0,"279,22",0,"62,45","16795,25",0,0,"266,86",0,"148,58","18311,93",0,0,"289,15",0
1580,"105,51","17553,59",0,0,"278,49",0,"62,45","16795,25",0,0,"266,86",0,"141,4","18185,54",0,0,"288,18",0
1590,"88,47","17253,41",0,0,"273,89",0,"69,62","16921,64",0,0,"268,8",0,"98,33","17427,2",0,0,"276,55",0
1600,"62,09","16700,46",0,0,"265,41",0,"66,04","15341,76",0,0,"244,57",0,"116,28","17743,18",0,0,"281,4",0
1610,"81,29","17127,02",0,0,"271,95",0,"48,09","16542,47",0,0,"262,98",0,"152,17","18375,13",0,0,"291,09",0
1620,"24,94","15973,71",0,0,"254,26",0,"40,91","15215,37",0,0,"242,64",0,"58,86","16732,05",0,0,"265,89",0
